codgeo,ze2020,economic_sphere,unit_loc_2024
43138,8419,PRODUCTIVE,4
42295,8417,PRODUCTIVE,7
42314,8426,PRODUCTIVE,4
42290,8412,PRESENTIAL,9
42298,8412,PRESENTIAL,8
43182,8410,PRODUCTIVE,1
43211,8420,PRESENTIAL,45
43233,8419,PRESENTIAL,21
43225,8419,PRODUCTIVE,0
43206,8410,PRODUCTIVE,5
42325,8426,PRESENTIAL,4
43174,8419,PRESENTIAL,14
42305,8428,PRODUCTIVE,156
42294,8426,PRESENTIAL,13
42308,8428,PRODUCTIVE,4
42312,8428,PRESENTIAL,21
43094,8419,PRESENTIAL,2
43085,8419,PRESENTIAL,1
43016,8410,PRESENTIAL,12
43007,8420,PRESENTIAL,11
43012,8428,PRODUCTIVE,39
43026,8419,PRODUCTIVE,4
43122,8419,PRODUCTIVE,6
43128,8419,PRODUCTIVE,1
43140,8419,PRODUCTIVE,3
43045,8419,PRESENTIAL,8
43043,8419,PRESENTIAL,4
43182,8410,PRESENTIAL,1
43201,8419,PRESENTIAL,3
43196,8419,PRESENTIAL,1
43213,8420,PRESENTIAL,41
43226,8410,PRODUCTIVE,3
43229,8419,PRODUCTIVE,7
42338,8426,PRODUCTIVE,18
42323,8428,PRESENTIAL,187
42302,8428,PRODUCTIVE,95
42317,8426,PRESENTIAL,2
43110,8410,PRODUCTIVE,8
43098,8419,PRESENTIAL,2
43083,8419,PRESENTIAL,3
43072,8419,PRODUCTIVE,2
43049,8419,PRODUCTIVE,4
43210,8419,PRODUCTIVE,5
43099,8410,PRESENTIAL,4
43078,8419,PRODUCTIVE,22
43080,8419,PRESENTIAL,89
42337,8426,PRODUCTIVE,6
42328,8412,PRESENTIAL,12
43145,8419,PRODUCTIVE,0
43030,8419,PRESENTIAL,6
43191,8410,PRODUCTIVE,3
43048,8419,PRESENTIAL,44
43045,8419,PRODUCTIVE,1
43100,8410,PRESENTIAL,1
43114,8420,PRODUCTIVE,12
43149,8419,PRESENTIAL,1
42335,8428,PRESENTIAL,5
43005,8419,PRODUCTIVE,1
43071,8419,PRODUCTIVE,11
43124,8419,PRODUCTIVE,12
43022,8410,PRESENTIAL,3
43041,8419,PRESENTIAL,211
43149,8419,PRODUCTIVE,1
42319,8412,PRESENTIAL,8
43234,8419,PRESENTIAL,67
43208,8419,PRODUCTIVE,0
43108,8419,PRODUCTIVE,5
43093,8419,PRESENTIAL,5
43114,8420,PRESENTIAL,28
43066,8420,PRODUCTIVE,2
43068,8419,PRESENTIAL,1
43078,8419,PRESENTIAL,38
43187,8419,PRESENTIAL,7
43202,8419,PRODUCTIVE,0
43126,8419,PRESENTIAL,3
43053,8420,PRESENTIAL,4
43159,8420,PRODUCTIVE,8
43107,8419,PRODUCTIVE,2
42339,8417,PRODUCTIVE,4
42330,8428,PRESENTIAL,181
43006,8419,PRODUCTIVE,4
42316,8428,PRESENTIAL,128
42287,8433,PRODUCTIVE,7
43062,8419,PRESENTIAL,33
43203,8420,PRESENTIAL,8
43046,8419,PRODUCTIVE,10
43175,8419,PRESENTIAL,2
43148,8419,PRODUCTIVE,4
43174,8419,PRODUCTIVE,9
43103,8410,PRODUCTIVE,1
43100,8410,PRODUCTIVE,0
43109,8419,PRODUCTIVE,1
43230,8419,PRESENTIAL,17
43222,8419,PRESENTIAL,6
43022,8410,PRODUCTIVE,5
42329,8433,PRESENTIAL,5
43127,8420,PRODUCTIVE,5
43142,8420,PRODUCTIVE,20
43142,8420,PRESENTIAL,11
43042,8419,PRESENTIAL,16
43069,8420,PRODUCTIVE,2
43112,8419,PRODUCTIVE,33
43009,8419,PRODUCTIVE,0
43221,8419,PRODUCTIVE,4
43096,8410,PRESENTIAL,17
44057,0062,PRODUCTIVE,20
44033,5219,PRODUCTIVE,14
44050,5219,PRESENTIAL,23
44052,5219,PRESENTIAL,93
44120,5216,PRODUCTIVE,30
44102,5216,PRODUCTIVE,36
44200,5205,PRESENTIAL,4
44180,5201,PRODUCTIVE,97
44076,5205,PRESENTIAL,13
44084,5216,PRESENTIAL,123
44213,5201,PRODUCTIVE,89
44047,5216,PRESENTIAL,348
44196,5219,PRODUCTIVE,5
44159,5216,PRESENTIAL,9
43268,8420,PRESENTIAL,266
44024,5216,PRODUCTIVE,14
44114,5216,PRESENTIAL,593
44112,5205,PRESENTIAL,3
44124,5201,PRODUCTIVE,11
44128,5216,PRESENTIAL,79
43262,8410,PRODUCTIVE,12
43254,8419,PRODUCTIVE,5
44089,5216,PRESENTIAL,72
44080,5219,PRESENTIAL,9
44084,5216,PRODUCTIVE,117
45001,2407,PRODUCTIVE,2
45013,2411,PRESENTIAL,4
45020,2410,PRESENTIAL,10
45024,2410,PRODUCTIVE,19
45029,2407,PRESENTIAL,17
44149,5216,PRESENTIAL,54
44182,5217,PRESENTIAL,115
44195,5219,PRODUCTIVE,63
44026,5216,PRODUCTIVE,491
44100,5216,PRESENTIAL,20
44091,5205,PRODUCTIVE,24
44122,5216,PRESENTIAL,46
44120,5216,PRESENTIAL,80
44054,5205,PRODUCTIVE,31
44037,5216,PRESENTIAL,53
43253,8420,PRODUCTIVE,4
43250,8419,PRODUCTIVE,0
43242,8419,PRESENTIAL,1
43260,8419,PRODUCTIVE,0
44071,5216,PRESENTIAL,130
44156,5216,PRODUCTIVE,25
44175,5219,PRODUCTIVE,24
44204,5216,PRODUCTIVE,117
44197,5205,PRODUCTIVE,26
44188,5216,PRODUCTIVE,112
44108,5216,PRESENTIAL,47
45028,2410,PRESENTIAL,172
44056,5216,PRODUCTIVE,27
44172,5216,PRESENTIAL,332
44134,5201,PRODUCTIVE,10
43257,8419,PRODUCTIVE,10
45026,2409,PRESENTIAL,8
44194,5216,PRODUCTIVE,111
44199,5205,PRODUCTIVE,21
44154,5217,PRODUCTIVE,84
44163,5201,PRODUCTIVE,38
44112,5205,PRODUCTIVE,6
44094,5216,PRODUCTIVE,23
45006,2410,PRODUCTIVE,16
44127,5216,PRESENTIAL,46
44145,5216,PRODUCTIVE,23
44057,0062,PRESENTIAL,26
44043,5216,PRESENTIAL,259
44032,5216,PRODUCTIVE,30
44039,5216,PRESENTIAL,38
43259,8419,PRESENTIAL,7
43265,8420,PRESENTIAL,22
43244,8420,PRODUCTIVE,62
44195,5219,PRESENTIAL,228
44184,5219,PRODUCTIVE,632
44018,5216,PRESENTIAL,155
44012,5217,PRODUCTIVE,32
44022,5216,PRODUCTIVE,27
45035,2411,PRODUCTIVE,7
44143,5216,PRODUCTIVE,411
44164,5217,PRODUCTIVE,34
44068,5219,PRESENTIAL,41
44078,5205,PRESENTIAL,5
45009,2411,PRESENTIAL,16
44048,5201,PRODUCTIVE,24
44033,5219,PRESENTIAL,33
44099,5205,PRODUCTIVE,36
44107,5201,PRESENTIAL,23
45030,2411,PRESENTIAL,58
45041,2411,PRESENTIAL,1
44207,5201,PRODUCTIVE,15
44021,5217,PRESENTIAL,83
44128,5216,PRODUCTIVE,67
44169,5216,PRESENTIAL,121
44153,5205,PRESENTIAL,19
44081,5203,PRESENTIAL,103
44049,5219,PRODUCTIVE,38
45036,2407,PRODUCTIVE,3
44025,5219,PRODUCTIVE,69
44006,5219,PRODUCTIVE,16
44027,5216,PRESENTIAL,28
44185,0062,PRESENTIAL,70
44216,5216,PRODUCTIVE,58
44075,5205,PRESENTIAL,29
44067,0062,PRODUCTIVE,62
44076,5205,PRODUCTIVE,12
44151,5219,PRESENTIAL,81
44113,5205,PRODUCTIVE,41
44094,5216,PRESENTIAL,35
44039,5216,PRODUCTIVE,12
43242,8419,PRODUCTIVE,0
44029,5216,PRESENTIAL,124
45043,2410,PRESENTIAL,15
44182,5217,PRODUCTIVE,43
44134,5201,PRESENTIAL,13
44136,5217,PRESENTIAL,55
44081,5203,PRODUCTIVE,52
44077,5216,PRESENTIAL,35
44086,5205,PRESENTIAL,11
44170,5205,PRESENTIAL,13
44111,5216,PRESENTIAL,16
44116,5217,PRODUCTIVE,10
44099,5205,PRESENTIAL,27
44046,5217,PRESENTIAL,26
45030,2411,PRODUCTIVE,21
44205,5216,PRODUCTIVE,16
44146,5205,PRESENTIAL,25
44129,5219,PRESENTIAL,244
43234,8419,PRODUCTIVE,31
44223,5216,PRESENTIAL,76
44224,5205,PRESENTIAL,17
44080,5219,PRODUCTIVE,3
44065,5205,PRODUCTIVE,12
44150,5216,PRESENTIAL,79
44166,5216,PRESENTIAL,59
44176,5219,PRESENTIAL,30
44163,5201,PRESENTIAL,51
44141,5216,PRESENTIAL,16
44130,5216,PRESENTIAL,113
44138,5205,PRODUCTIVE,27
45004,2409,PRODUCTIVE,114
44217,5216,PRESENTIAL,125
45012,2411,PRODUCTIVE,2
44222,5201,PRESENTIAL,8
44045,5216,PRESENTIAL,58
43251,8419,PRESENTIAL,84
43236,8428,PRODUCTIVE,22
44070,5216,PRESENTIAL,77
44069,5219,PRESENTIAL,611
44117,5216,PRODUCTIVE,42
44104,5201,PRODUCTIVE,7
44118,5201,PRODUCTIVE,15
44132,5219,PRESENTIAL,369
44028,5216,PRODUCTIVE,52
44019,5216,PRESENTIAL,10
44210,5219,PRESENTIAL,268
45016,2407,PRESENTIAL,7
43258,8410,PRESENTIAL,32
43238,8419,PRESENTIAL,2
44198,5216,PRODUCTIVE,188
44156,5216,PRESENTIAL,34
44083,5216,PRESENTIAL,27
44088,5216,PRODUCTIVE,29
44119,5203,PRODUCTIVE,15
44101,5216,PRESENTIAL,112
44020,5216,PRODUCTIVE,268
44002,5216,PRESENTIAL,87
45035,2411,PRESENTIAL,18
45038,2411,PRESENTIAL,1
45015,2411,PRODUCTIVE,9
44141,5216,PRODUCTIVE,11
43249,8420,PRODUCTIVE,6
43246,8420,PRODUCTIVE,1
44154,5217,PRESENTIAL,330
44176,5219,PRODUCTIVE,5
44079,5216,PRODUCTIVE,45
44129,5219,PRODUCTIVE,114
44014,5216,PRESENTIAL,78
44016,5216,PRODUCTIVE,14
44030,5219,PRODUCTIVE,13
44218,5205,PRODUCTIVE,9
44221,5216,PRESENTIAL,16
43247,8410,PRODUCTIVE,0
44178,5216,PRODUCTIVE,21
44209,5216,PRODUCTIVE,161
44105,5205,PRODUCTIVE,6
45024,2410,PRESENTIAL,54
45023,2407,PRESENTIAL,3
45018,2411,PRESENTIAL,11
44138,5205,PRESENTIAL,28
44215,5216,PRESENTIAL,490
44222,5201,PRODUCTIVE,9
45008,2410,PRESENTIAL,34
44007,0062,PRESENTIAL,32
44010,5219,PRESENTIAL,89
44091,5205,PRESENTIAL,16
44051,5205,PRODUCTIVE,67
43241,8419,PRESENTIAL,34
43252,8419,PRODUCTIVE,0
44179,5216,PRODUCTIVE,49
44096,5201,PRESENTIAL,57
45014,2411,PRESENTIAL,5
44221,5216,PRODUCTIVE,11
45011,2411,PRODUCTIVE,3
45041,2411,PRODUCTIVE,0
45021,2411,PRODUCTIVE,0
44121,5205,PRESENTIAL,5
44026,5216,PRESENTIAL,499
44005,5217,PRESENTIAL,121
44169,5216,PRODUCTIVE,123
44061,5217,PRESENTIAL,41
43239,8419,PRESENTIAL,17
43262,8410,PRESENTIAL,18
43238,8419,PRODUCTIVE,0
44188,5216,PRESENTIAL,200
44107,5201,PRODUCTIVE,17
44095,5205,PRESENTIAL,18
45037,2411,PRODUCTIVE,3
45026,2409,PRODUCTIVE,6
45015,2411,PRESENTIAL,11
44216,5216,PRESENTIAL,76
44006,5219,PRESENTIAL,31
44016,5216,PRESENTIAL,11
44019,5216,PRODUCTIVE,7
44131,5217,PRESENTIAL,612
44143,5216,PRESENTIAL,830
44121,5205,PRODUCTIVE,8
44171,5216,PRODUCTIVE,10
44171,5216,PRESENTIAL,21
44085,5205,PRESENTIAL,7
43245,8419,PRODUCTIVE,3
43252,8419,PRESENTIAL,1
44035,5216,PRODUCTIVE,279
44058,5205,PRODUCTIVE,9
44092,0062,PRODUCTIVE,4
44113,5205,PRESENTIAL,126
44208,5205,PRESENTIAL,14
44186,5216,PRESENTIAL,126
45005,2411,PRODUCTIVE,2
45027,2409,PRESENTIAL,2
44012,5217,PRESENTIAL,81
43261,8410,PRESENTIAL,7
44062,5216,PRODUCTIVE,8
44036,5205,PRODUCTIVE,173
44214,5205,PRODUCTIVE,21
44220,5216,PRESENTIAL,23
44083,5216,PRODUCTIVE,13
44161,5219,PRODUCTIVE,27
44197,5205,PRESENTIAL,24
44204,5216,PRESENTIAL,180
44206,5203,PRODUCTIVE,18
44207,5201,PRESENTIAL,9
44109,5216,PRESENTIAL,7397
45022,2411,PRODUCTIVE,6
45036,2407,PRESENTIAL,13
43259,8419,PRODUCTIVE,9
44124,5201,PRESENTIAL,11
44140,5216,PRODUCTIVE,15
44023,5216,PRESENTIAL,43
44041,5216,PRODUCTIVE,109
44044,0062,PRESENTIAL,14
44183,5219,PRODUCTIVE,25
44196,5219,PRESENTIAL,13
45011,2411,PRESENTIAL,1
45043,2410,PRODUCTIVE,5
43263,8419,PRESENTIAL,1
44114,5216,PRODUCTIVE,370
44102,5216,PRESENTIAL,62
44223,5216,PRODUCTIVE,28
44038,5217,PRESENTIAL,43
44052,5219,PRODUCTIVE,83
44045,5216,PRODUCTIVE,31
44053,5219,PRODUCTIVE,9
44024,5216,PRESENTIAL,30
44088,5216,PRESENTIAL,31
45023,2407,PRODUCTIVE,3
43241,8419,PRODUCTIVE,23
44097,5219,PRESENTIAL,55
45002,2409,PRODUCTIVE,0
44174,5216,PRODUCTIVE,22
44123,0062,PRESENTIAL,15
44190,5216,PRESENTIAL,424
43267,8419,PRESENTIAL,31
44003,5201,PRESENTIAL,488
44064,5216,PRESENTIAL,55
44090,5203,PRESENTIAL,26
43249,8420,PRESENTIAL,6
43240,8420,PRODUCTIVE,1
44098,5219,PRESENTIAL,76
44031,5205,PRESENTIAL,7
44178,5216,PRESENTIAL,35
44166,5216,PRODUCTIVE,18
44151,5219,PRODUCTIVE,59
44013,5219,PRESENTIAL,29
44028,5216,PRESENTIAL,72
44015,5216,PRESENTIAL,227
44027,5216,PRODUCTIVE,13
44183,5219,PRESENTIAL,45
44198,5216,PRESENTIAL,195
45017,2409,PRESENTIAL,5
44111,5216,PRODUCTIVE,17
43237,8419,PRODUCTIVE,3
43257,8419,PRESENTIAL,6
43253,8420,PRESENTIAL,4
44061,5217,PRODUCTIVE,28
45002,2409,PRESENTIAL,4
44211,5219,PRESENTIAL,131
44001,5205,PRODUCTIVE,24
44155,5216,PRESENTIAL,51
44185,0062,PRODUCTIVE,26
45038,2411,PRODUCTIVE,1
45016,2407,PRODUCTIVE,12
44116,5217,PRESENTIAL,42
44118,5201,PRESENTIAL,12
43265,8420,PRODUCTIVE,18
43237,8419,PRESENTIAL,4
44009,5216,PRODUCTIVE,124
44144,5201,PRESENTIAL,43
44139,5219,PRODUCTIVE,7
45020,2410,PRODUCTIVE,11
44161,5219,PRESENTIAL,64
44070,5216,PRODUCTIVE,71
44051,5205,PRESENTIAL,75
43247,8410,PRESENTIAL,2
43246,8420,PRESENTIAL,7
45033,2411,PRODUCTIVE,2
45025,2411,PRODUCTIVE,11
44010,5219,PRODUCTIVE,39
44014,5216,PRODUCTIVE,77
45009,2411,PRODUCTIVE,15
44211,5219,PRODUCTIVE,67
44193,5205,PRESENTIAL,25
44180,5201,PRESENTIAL,91
44082,5216,PRODUCTIVE,35
44077,5216,PRODUCTIVE,22
44149,5216,PRODUCTIVE,22
44162,5216,PRESENTIAL,1536
44101,5216,PRODUCTIVE,45
44103,5219,PRODUCTIVE,208
44031,5205,PRODUCTIVE,19
44036,5205,PRESENTIAL,450
44049,5219,PRESENTIAL,155
44137,5219,PRESENTIAL,46
43258,8410,PRODUCTIVE,12
44018,5216,PRODUCTIVE,92
45028,2410,PRODUCTIVE,42
44175,5219,PRESENTIAL,76
44187,5217,PRESENTIAL,86
44184,5219,PRESENTIAL,1571
44190,5216,PRODUCTIVE,166
44037,5216,PRODUCTIVE,44
44069,5219,PRODUCTIVE,302
44106,5217,PRESENTIAL,31
44110,5216,PRESENTIAL,199
44130,5216,PRODUCTIVE,89
44140,5216,PRESENTIAL,16
43261,8410,PRODUCTIVE,3
45018,2411,PRODUCTIVE,3
45042,2407,PRODUCTIVE,8
45006,2410,PRESENTIAL,13
44201,5216,PRESENTIAL,100
44063,5216,PRESENTIAL,78
45021,2411,PRESENTIAL,2
44082,5216,PRESENTIAL,69
44179,5216,PRESENTIAL,71
44133,5216,PRODUCTIVE,28
44122,5216,PRODUCTIVE,25
43245,8419,PRESENTIAL,2
44210,5219,PRODUCTIVE,111
45004,2409,PRESENTIAL,311
44020,5216,PRESENTIAL,330
44108,5216,PRODUCTIVE,37
45039,2407,PRESENTIAL,18
44174,5216,PRESENTIAL,26
43240,8420,PRESENTIAL,2
44073,5216,PRODUCTIVE,81
44125,5219,PRODUCTIVE,25
44136,5217,PRODUCTIVE,9
44144,5201,PRODUCTIVE,21
44135,5219,PRODUCTIVE,32
44214,5205,PRESENTIAL,30
44213,5201,PRESENTIAL,139
43267,8419,PRODUCTIVE,10
44022,5216,PRESENTIAL,32
44030,5219,PRESENTIAL,43
44096,5201,PRODUCTIVE,56
44106,5217,PRODUCTIVE,19
44117,5216,PRESENTIAL,60
44097,5219,PRODUCTIVE,20
44072,5219,PRODUCTIVE,65
44089,5216,PRODUCTIVE,64
44065,5205,PRESENTIAL,8
44139,5219,PRESENTIAL,13
44192,5217,PRODUCTIVE,23
44199,5205,PRESENTIAL,27
44189,5219,PRESENTIAL,27
44203,5216,PRODUCTIVE,6
45031,2409,PRESENTIAL,56
45040,2407,PRESENTIAL,46
44047,5216,PRODUCTIVE,240
44053,5219,PRESENTIAL,22
44032,5216,PRESENTIAL,55
43256,8419,PRODUCTIVE,15
44212,5216,PRODUCTIVE,126
45012,2411,PRESENTIAL,2
44086,5205,PRODUCTIVE,14
44068,5219,PRODUCTIVE,22
44079,5216,PRESENTIAL,42
44146,5205,PRODUCTIVE,30
44162,5216,PRODUCTIVE,1218
44200,5205,PRODUCTIVE,2
44187,5217,PRODUCTIVE,68
45040,2407,PRODUCTIVE,16
45025,2411,PRESENTIAL,24
44001,5205,PRESENTIAL,33
43256,8419,PRESENTIAL,4
44058,5205,PRESENTIAL,4
44095,5205,PRODUCTIVE,10
44098,5219,PRODUCTIVE,43
44212,5216,PRESENTIAL,208
45013,2411,PRODUCTIVE,1
44201,5216,PRODUCTIVE,79
44078,5205,PRODUCTIVE,4
44072,5219,PRESENTIAL,138
44123,0062,PRODUCTIVE,11
44132,5219,PRODUCTIVE,132
44157,5203,PRODUCTIVE,25
44172,5216,PRODUCTIVE,222
44046,5217,PRODUCTIVE,15
44043,5216,PRODUCTIVE,133
44062,5216,PRESENTIAL,21
43254,8419,PRESENTIAL,6
43263,8419,PRODUCTIVE,1
45005,2411,PRESENTIAL,3
44220,5216,PRODUCTIVE,9
44067,0062,PRESENTIAL,103
44206,5203,PRESENTIAL,27
44202,5201,PRODUCTIVE,17
45033,2411,PRESENTIAL,2
45029,2407,PRODUCTIVE,16
44165,5216,PRESENTIAL,33
44158,5216,PRESENTIAL,153
44115,5201,PRESENTIAL,48
44015,5216,PRODUCTIVE,76
44063,5216,PRODUCTIVE,46
43264,8419,PRODUCTIVE,2
44074,5216,PRESENTIAL,42
44064,5216,PRODUCTIVE,27
45008,2410,PRODUCTIVE,29
45022,2411,PRESENTIAL,2
44152,5219,PRESENTIAL,50
43239,8419,PRODUCTIVE,16
43264,8419,PRESENTIAL,6
43236,8428,PRESENTIAL,26
44103,5219,PRESENTIAL,117
44005,5217,PRODUCTIVE,56
44009,5216,PRESENTIAL,236
43268,8420,PRODUCTIVE,129
44035,5216,PRESENTIAL,358
44142,5216,PRESENTIAL,23
44127,5216,PRODUCTIVE,31
44090,5203,PRODUCTIVE,11
44085,5205,PRODUCTIVE,16
45032,2409,PRESENTIAL,3
45034,2410,PRODUCTIVE,29
45017,2409,PRODUCTIVE,3
44104,5201,PRESENTIAL,6
44115,5201,PRODUCTIVE,27
44173,5216,PRESENTIAL,22
44173,5216,PRODUCTIVE,15
44159,5216,PRODUCTIVE,18
44153,5205,PRODUCTIVE,10
43260,8419,PRESENTIAL,1
43251,8419,PRODUCTIVE,17
44002,5216,PRODUCTIVE,53
44189,5219,PRODUCTIVE,12
44186,5216,PRODUCTIVE,54
44073,5216,PRESENTIAL,123
44066,5216,PRESENTIAL,109
44155,5216,PRODUCTIVE,19
44150,5216,PRODUCTIVE,116
44152,5219,PRODUCTIVE,15
44100,5216,PRODUCTIVE,26
44092,0062,PRESENTIAL,5
44105,5205,PRESENTIAL,5
44119,5203,PRESENTIAL,32
44013,5219,PRODUCTIVE,19
44148,5205,PRODUCTIVE,6
44148,5205,PRESENTIAL,5
44125,5219,PRESENTIAL,85
44055,5219,PRODUCTIVE,265
44054,5205,PRESENTIAL,41
44087,5203,PRESENTIAL,214
44208,5205,PRODUCTIVE,11
44217,5216,PRODUCTIVE,136
45019,2410,PRODUCTIVE,7
45027,2409,PRODUCTIVE,7
44029,5216,PRODUCTIVE,87
44025,5219,PRESENTIAL,66
44003,5201,PRODUCTIVE,232
45014,2411,PRODUCTIVE,5
44055,5219,PRESENTIAL,724
44133,5216,PRESENTIAL,39
44205,5216,PRESENTIAL,41
44071,5216,PRODUCTIVE,138
44170,5205,PRODUCTIVE,15
44157,5203,PRESENTIAL,13
44168,5219,PRODUCTIVE,8
44168,5219,PRESENTIAL,45
44165,5216,PRODUCTIVE,22
45037,2411,PRESENTIAL,3
44023,5216,PRODUCTIVE,31
44044,0062,PRODUCTIVE,7
44038,5217,PRODUCTIVE,26
44192,5217,PRESENTIAL,48
44218,5205,PRESENTIAL,8
44142,5216,PRODUCTIVE,19
44066,5216,PRODUCTIVE,83
44158,5216,PRODUCTIVE,87
44110,5216,PRODUCTIVE,89
44109,5216,PRODUCTIVE,4321
45034,2410,PRESENTIAL,35
45019,2410,PRESENTIAL,15
44007,0062,PRODUCTIVE,43
44021,5217,PRODUCTIVE,60
44050,5219,PRODUCTIVE,6
44056,5216,PRESENTIAL,48
44202,5201,PRESENTIAL,27
44074,5216,PRODUCTIVE,20
44137,5219,PRODUCTIVE,27
44126,5217,PRESENTIAL,80
45001,2407,PRESENTIAL,2
45010,2411,PRESENTIAL,22
45031,2409,PRODUCTIVE,22
45042,2407,PRESENTIAL,21
45032,2409,PRODUCTIVE,5
45039,2407,PRODUCTIVE,15
43250,8419,PRESENTIAL,3
44048,5201,PRESENTIAL,38
44135,5219,PRESENTIAL,208
44145,5216,PRESENTIAL,34
44209,5216,PRESENTIAL,177
44193,5205,PRODUCTIVE,9
44203,5216,PRESENTIAL,27
44194,5216,PRESENTIAL,169
44164,5217,PRESENTIAL,37
44087,5203,PRODUCTIVE,127
44075,5205,PRODUCTIVE,17
44215,5216,PRODUCTIVE,355
45010,2411,PRODUCTIVE,10
44224,5205,PRODUCTIVE,18
43244,8420,PRESENTIAL,98
44041,5216,PRESENTIAL,97
44126,5217,PRODUCTIVE,47
44131,5217,PRODUCTIVE,259
45109,2410,PRODUCTIVE,7
45209,2411,PRESENTIAL,2
45246,2411,PRESENTIAL,1
45110,2411,PRODUCTIVE,1
45178,2409,PRODUCTIVE,9
45194,2410,PRESENTIAL,39
45273,2410,PRODUCTIVE,32
45299,2410,PRESENTIAL,1
45076,2409,PRESENTIAL,4
45089,2410,PRODUCTIVE,59
45096,2407,PRESENTIAL,6
45077,2409,PRODUCTIVE,2
45232,2410,PRODUCTIVE,247
45255,2409,PRESENTIAL,10
45145,2409,PRODUCTIVE,37
45159,2411,PRESENTIAL,1
45146,2410,PRESENTIAL,162
45132,2411,PRESENTIAL,4
45311,2410,PRODUCTIVE,15
45301,2411,PRESENTIAL,4
45191,2411,PRODUCTIVE,75
45225,2411,PRESENTIAL,14
45252,2411,PRESENTIAL,304
45258,2411,PRESENTIAL,68
45268,2407,PRESENTIAL,10
45222,2409,PRODUCTIVE,5
45325,2410,PRODUCTIVE,4
45108,2407,PRODUCTIVE,24
45116,2410,PRESENTIAL,9
45114,2409,PRESENTIAL,1
45298,2410,PRODUCTIVE,57
45167,2410,PRESENTIAL,20
45166,2410,PRESENTIAL,1
45181,2411,PRODUCTIVE,4
45250,2409,PRODUCTIVE,3
45330,2410,PRESENTIAL,4
45342,2410,PRODUCTIVE,1
45339,2409,PRESENTIAL,2
45203,2410,PRODUCTIVE,78
45158,2409,PRODUCTIVE,8
45138,2407,PRODUCTIVE,2
45121,2409,PRESENTIAL,7
45132,2411,PRODUCTIVE,4
45105,2409,PRODUCTIVE,4
45165,2409,PRODUCTIVE,1
45183,2410,PRODUCTIVE,1
45257,2409,PRODUCTIVE,9
45259,2409,PRODUCTIVE,13
45337,2410,PRESENTIAL,2
45330,2410,PRODUCTIVE,3
45321,2409,PRODUCTIVE,5
45200,2410,PRESENTIAL,19
45099,2410,PRODUCTIVE,6
45298,2410,PRESENTIAL,141
45303,2409,PRODUCTIVE,10
45289,2410,PRESENTIAL,12
45159,2411,PRODUCTIVE,1
45137,2411,PRODUCTIVE,11
45121,2409,PRODUCTIVE,7
45113,2409,PRODUCTIVE,3
45275,2409,PRESENTIAL,6
45178,2409,PRESENTIAL,19
45170,2411,PRODUCTIVE,2
45335,2410,PRODUCTIVE,15
45315,2407,PRODUCTIVE,64
45202,2410,PRESENTIAL,8
45205,2409,PRESENTIAL,2
45088,2410,PRESENTIAL,3
45162,2411,PRODUCTIVE,10
45226,2410,PRODUCTIVE,8
45188,2410,PRESENTIAL,42
45112,2409,PRESENTIAL,2
45323,2407,PRESENTIAL,4
45176,2411,PRESENTIAL,5
45164,2407,PRESENTIAL,9
45171,2407,PRODUCTIVE,5
45103,2409,PRODUCTIVE,11
45264,2410,PRODUCTIVE,1
45162,2411,PRESENTIAL,4
45327,2410,PRODUCTIVE,17
45326,2410,PRESENTIAL,3
45169,2410,PRODUCTIVE,200
45131,2411,PRESENTIAL,5
45130,2410,PRESENTIAL,26
45110,2411,PRESENTIAL,3
45122,2407,PRESENTIAL,28
45078,2409,PRESENTIAL,4
45096,2407,PRODUCTIVE,6
45296,2410,PRESENTIAL,9
45309,2410,PRESENTIAL,9
45290,2410,PRODUCTIVE,14
45261,2410,PRODUCTIVE,8
45210,2409,PRESENTIAL,6
45197,2410,PRODUCTIVE,11
45051,2407,PRESENTIAL,30
45100,2410,PRESENTIAL,4
45099,2410,PRESENTIAL,2
45289,2410,PRODUCTIVE,8
45293,2409,PRODUCTIVE,3
45061,2409,PRESENTIAL,28
45135,2411,PRESENTIAL,2
45213,2409,PRESENTIAL,5
45199,2409,PRODUCTIVE,4
45212,2409,PRESENTIAL,13
45198,2411,PRODUCTIVE,2
45238,2407,PRESENTIAL,7
45228,2411,PRESENTIAL,17
45133,2411,PRODUCTIVE,5
45126,2410,PRODUCTIVE,18
45174,2411,PRESENTIAL,4
45294,2411,PRESENTIAL,1
45302,2410,PRESENTIAL,525
45083,2409,PRESENTIAL,79
45077,2409,PRESENTIAL,5
45219,2409,PRESENTIAL,3
45223,2411,PRODUCTIVE,4
45144,2410,PRESENTIAL,19
45156,2409,PRESENTIAL,10
45182,2410,PRODUCTIVE,9
45189,2409,PRODUCTIVE,2
45166,2410,PRODUCTIVE,3
45265,2409,PRESENTIAL,3
45277,2407,PRODUCTIVE,7
45240,2411,PRODUCTIVE,19
45105,2409,PRESENTIAL,2
45052,2407,PRESENTIAL,2
45056,2411,PRODUCTIVE,4
45296,2410,PRODUCTIVE,4
45079,2409,PRESENTIAL,1
45208,2409,PRESENTIAL,554
45217,2411,PRODUCTIVE,0
45338,2409,PRESENTIAL,186
45147,2410,PRODUCTIVE,157
45061,2409,PRODUCTIVE,16
45225,2411,PRODUCTIVE,1
45245,2407,PRESENTIAL,11
45231,2410,PRODUCTIVE,7
45243,2409,PRESENTIAL,6
