source_system,dataset_title,organization,dataset_page,resource_title,resource_format,resource_url,year_signal,coverage_signal,access_status,content_type,content_length,classification,usable_for_mosaic,notes
ckan_ternum_bfc,Départements de Bourgogne-Franche-Comté - BD Admin Express,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/departements-de-bourgogne-franche-comte-bd-carto-administratif,limite de départements,SHP,https://trouver.ternum-bfc.fr/dataset/0809b195-5f2b-42eb-aa94-090b28ca432e/resource/b15f2db8-5b02-4f57-b5c2-bb90a3ae62b0/download/r_bdc_admin_departement_bfc.zip,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD CARTO® version 3.1 est la base de données cartographiques de référence. Utilisée de l'échelle départementale (1 : 50 000) à l'échelle régionale (1: 250 000), elle décrit l'ensemble des informations présentes sur le territoire métropolitain et les départements d'outre-mer. Les différents thèmes sont : 1- réseau routier et franchissements ; 2- réseau ferré ; 3- hydrographie ; 4- unités administratives ; 5- habillage ; 6- toponymes ; 7- équipements. discovered via CKAN; api={""url"": ""https://ogc.ternum-bfc.fr/maps/295420"", ""typename"": ""r_bdc_admin_departement_bfc_f1bef29"", ""getlegendgraphic"": ""https://ogc.ternum-bfc.fr/maps/295420?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=r_bdc_admin_departement_bfc_f1bef29&FORMAT=image/png"", ""geojson"": ""https://ogc.ternum-bfc.fr/maps/295420?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=r_bdc_admin_departement_bfc_f1bef29&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62&dataType=dataset,,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62&dataType=dataset,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Enjeu ponctuel du PPRT de la Raffinerie du Midi en Côte d'Or.,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/fr-120066022-orphan-a705df13-20ae-47f0-bf77-5a8234e00d62.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,departmental,not_probed,,,reject_not_bpe,no,"De manière générale, les enjeux sont les personnes, biens, activités, éléments de patrimoine culturel ou environnemental, menacés par un aléa et susceptibles d'être affectés ou endommagés par celui-ci. La sensibilité d'un enjeu à un aléa est nommée « vulnérabilité ».
Cette classe d'objet regroupe tous les enjeux qui ont été pris en compte dans l'étude du PPR. Un enjeu est un objet daté dont la prise en compte est fonction de l'objet du PPR et de sa vulnérabilité aux aléas étudiés. Un enjeu de PPR peut donc être pris en compte (ou pas) selon le ou les types d'aléa traités.
Ces éléments constituent le socle de connaissance de l'occupation du sol nécessaire à l'élaboration du PPR, dans la zone d'étude ou à proximité de celle-ci, à la date de l'analyse des enjeux.

Les données d'enjeux représe discovered via CKAN; api={}"
ckan_ternum_bfc,Equipements collectifs,Agence Régionale du Numérique et de l'intelligence artificielle - ARNia,http://metadonnees.agglo-accm.fr/,Téléchargement des données,,http://webcarto.agglo-accm.fr/ressources/donnees_ouvertes/equip_co.equipements_collectifs.zip,,regional,not_probed,,,reject_not_bpe,no,"Base de données des équipements collectifs publics (administratifs, scolaires, sports, loisirs, culturels, sanitaire, social, justice…). discovered via CKAN; api={}"
ckan_ternum_bfc,Loi Montagne de 1985 - Périmètre d'application des dispositions d'urbanisme dans le Jura - 039,CEREMA,https://trouver.ternum-bfc.fr/dataset/loi-montagne-de-1985-perimetre-dapplication-des-dispositions-durbanisme-dans-le-jura-039,Loi Montagne de 1985 - Périmètre d'application des dispositions d'urbanisme dans le Jura - 039,SHP,https://trouver.ternum-bfc.fr/dataset/9676e1b5-9e06-4d6f-92d7-8eae78c73b0a/resource/8eba4f09-375f-47fd-b466-19a70bfb54d8/download/temp.zip,2019,departmental,not_probed,,,reject_not_bpe,no,"Missionné par la DHUP (Bureau de la législation de l'urbanisme), le Cerema a réalisé une actualisation au 1er janvier 2019 de la liste des communes concernées par l'application des dispositions d'urbanisme de la loi Montagne (Loi n° 85-30 du 9 janvier 1985 relative au développement et à la protection de la montagne, Loi n° 2016-1888 du 28 décembre 2016 de modernisation, de développement et de protection des territoires de montagne).

La liste de ces communes est définie par les arrêtés des 20 février 1974 (modifié par le rectificatif du 2 mars 1974), 28 avril 1976, 18 janvier 1977, 13 novembre 1978, 29 janvier 1982, 20 septembre 1983, 14 décembre 1984 et 25 juillet 1985.

La présente couche agrège sur le département concerné l'ensemble des zonages communaux et infra-communaux (pour les discovered via CKAN; api={""url"": ""https://ogc.ternum-bfc.fr/maps/280437"", ""typename"": ""l_loimontagne85_zinf_039_273ff38"", ""getlegendgraphic"": ""https://ogc.ternum-bfc.fr/maps/280437?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=l_loimontagne85_zinf_039_273ff38&FORMAT=image/png"", ""geojson"": ""https://ogc.ternum-bfc.fr/maps/280437?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=l_loimontagne85_zinf_039_273ff38&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=9adeb98a-7afb-4b67-a39e-c9e2b5a20f92&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=9adeb98a-7afb-4b67-a39e-c9e2b5a20f92&dataType=dataset,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=9adeb98a-7afb-4b67-a39e-c9e2b5a20f92&dataType=dataset,,https://atom.geo-ide.e2.rie.gouv.fr/atomArchive/GetResource?id=9adeb98a-7afb-4b67-a39e-c9e2b5a20f92&dataType=dataset,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.internet.map&SERVICE=WFS&REQUEST=GetCapabilities,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.developpement-durable.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.internet.map&SERVICE=WMS&REQUEST=GetCapabilities,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.intranet.map&SERVICE=WFS&REQUEST=GetCapabilities,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190019_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,,https://ogc.geo-ide.e2.rie.gouv.fr/wxs?map=/opt/data/stack/mapfiles/1.4/org_37980/9adeb98a-7afb-4b67-a39e-c9e2b5a20f92.intranet.map&SERVICE=WMS&REQUEST=GetCapabilities,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de Prévention des Risques Naturels inondation de la Commune de Vougeot a été approuvé par arrêté préfectoral en date du 30 juin 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
ckan_ternum_bfc,N_PERIMETRE_PPRN_20190020_S_021,Direction départementale des territoires - Côte d'Or (DDT 21),https://www.data.gouv.fr/,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=34772bb1-20dc-43fa-9333-4df9e1bf06db&dataType=dataset,,https://atom.geo-ide.developpement-durable.gouv.fr/atomArchive/GetResource?id=34772bb1-20dc-43fa-9333-4df9e1bf06db&dataType=dataset,2023,departmental,not_probed,,,reject_not_bpe,no,"Le Plan de prévention des Risques Naturels (PPRN) d’effondrement de carrières souterraines de la Commune de Val-Mont a été approuvé par arrêté préfectoral n° 1138 en date du 11 juillet 2023. 
Cette couche représente le périmètre du PPRN. discovered via CKAN; api={}"
