target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2015,5308,54.0,92.0,274.0,41.0,30.0,17.0,130.0,135.0,108.0,881.0
2016,5308,60.0,93.0,235.0,35.0,38.0,18.0,122.0,115.0,94.0,810.0
2017,5308,64.0,85.0,294.0,36.0,31.0,39.0,129.0,108.0,89.0,875.0
2018,5308,59.0,90.0,365.0,38.0,36.0,41.0,172.0,123.0,121.0,1045.0
2019,5308,75.0,77.0,319.0,45.0,32.0,52.0,188.0,119.0,150.0,1057.0
2020,5308,70.0,95.0,341.0,42.0,31.0,50.0,216.0,113.0,101.0,1059.0
2021,5308,88.0,117.0,334.0,61.0,44.0,80.0,238.0,114.0,137.0,1213.0
2022,5308,134.0,105.0,311.0,55.0,41.0,102.0,303.0,143.0,177.0,1371.0
2023,5308,174.0,97.0,274.0,72.0,54.0,75.0,262.0,133.0,207.0,1348.0
2024,5308,205.0,121.0,332.0,74.0,52.0,92.0,292.0,134.0,186.0,1488.0
2025,5308,202.0,120.0,355.0,78.0,31.0,106.0,311.0,132.0,211.0,1546.0
2012,5309,104.0,260.0,399.0,53.0,48.0,74.0,299.0,254.0,204.0,1695.0
2013,5309,115.0,237.0,375.0,52.0,68.0,66.0,288.0,235.0,178.0,1614.0
2014,5309,113.0,243.0,453.0,54.0,70.0,67.0,291.0,217.0,167.0,1675.0
2015,5309,95.0,213.0,445.0,41.0,63.0,86.0,298.0,237.0,177.0,1655.0
2016,5309,85.0,195.0,456.0,52.0,69.0,75.0,275.0,281.0,203.0,1691.0
2017,5309,95.0,189.0,512.0,58.0,58.0,94.0,315.0,249.0,200.0,1770.0
2018,5309,122.0,251.0,541.0,66.0,71.0,110.0,356.0,235.0,209.0,1961.0
2019,5309,160.0,259.0,588.0,79.0,99.0,147.0,405.0,307.0,298.0,2342.0
2020,5309,150.0,253.0,616.0,77.0,99.0,138.0,447.0,262.0,244.0,2286.0
2021,5309,199.0,309.0,756.0,109.0,118.0,178.0,561.0,288.0,353.0,2871.0
2022,5309,254.0,294.0,633.0,118.0,111.0,168.0,629.0,346.0,359.0,2912.0
2023,5309,273.0,284.0,639.0,122.0,130.0,130.0,640.0,329.0,349.0,2896.0
2024,5309,303.0,359.0,708.0,129.0,125.0,165.0,709.0,311.0,388.0,3197.0
2025,5309,284.0,312.0,773.0,158.0,119.0,197.0,803.0,339.0,397.0,3382.0
2012,5310,62.0,99.0,230.0,22.0,30.0,26.0,112.0,118.0,81.0,780.0
2013,5310,50.0,88.0,194.0,12.0,19.0,28.0,120.0,91.0,106.0,708.0
2014,5310,68.0,83.0,263.0,15.0,30.0,20.0,131.0,111.0,112.0,833.0
2015,5310,90.0,69.0,283.0,18.0,30.0,31.0,115.0,134.0,107.0,877.0
2016,5310,86.0,75.0,250.0,18.0,29.0,29.0,119.0,96.0,74.0,776.0
2017,5310,70.0,68.0,271.0,18.0,26.0,29.0,143.0,108.0,83.0,816.0
2018,5310,63.0,82.0,283.0,22.0,34.0,34.0,155.0,89.0,100.0,862.0
2019,5310,100.0,71.0,318.0,27.0,36.0,53.0,202.0,117.0,119.0,1043.0
2020,5310,108.0,91.0,323.0,27.0,39.0,58.0,185.0,109.0,101.0,1041.0
2021,5310,116.0,124.0,387.0,49.0,51.0,70.0,260.0,146.0,142.0,1345.0
2022,5310,129.0,113.0,331.0,40.0,68.0,54.0,240.0,145.0,174.0,1294.0
2023,5310,171.0,99.0,307.0,51.0,50.0,63.0,287.0,135.0,169.0,1332.0
2024,5310,211.0,106.0,327.0,58.0,57.0,78.0,290.0,118.0,179.0,1424.0
2025,5310,214.0,126.0,359.0,49.0,60.0,91.0,348.0,147.0,185.0,1579.0
2012,5311,62.0,58.0,142.0,14.0,13.0,24.0,69.0,64.0,75.0,521.0
2013,5311,51.0,45.0,162.0,16.0,19.0,20.0,65.0,57.0,69.0,504.0
2014,5311,48.0,58.0,159.0,9.0,26.0,14.0,57.0,63.0,40.0,474.0
2015,5311,30.0,49.0,132.0,17.0,18.0,14.0,83.0,73.0,53.0,469.0
2016,5311,42.0,38.0,154.0,13.0,32.0,18.0,68.0,78.0,58.0,501.0
2017,5311,51.0,43.0,172.0,7.0,17.0,23.0,75.0,82.0,62.0,532.0
2018,5311,56.0,45.0,182.0,15.0,17.0,17.0,85.0,72.0,89.0,578.0
2019,5311,67.0,65.0,180.0,16.0,25.0,23.0,103.0,61.0,90.0,630.0
2020,5311,78.0,48.0,178.0,20.0,19.0,38.0,109.0,61.0,97.0,648.0
2021,5311,88.0,74.0,172.0,31.0,29.0,26.0,142.0,66.0,115.0,743.0
2022,5311,124.0,71.0,169.0,34.0,33.0,49.0,159.0,99.0,120.0,858.0
2023,5311,125.0,64.0,155.0,33.0,40.0,34.0,163.0,101.0,143.0,858.0
2024,5311,164.0,99.0,192.0,41.0,39.0,29.0,184.0,79.0,137.0,964.0
2025,5311,168.0,81.0,188.0,49.0,26.0,37.0,173.0,78.0,140.0,940.0
2012,5312,52.0,75.0,217.0,21.0,21.0,28.0,102.0,60.0,83.0,659.0
2013,5312,52.0,71.0,194.0,15.0,34.0,27.0,101.0,75.0,79.0,648.0
2014,5312,51.0,91.0,222.0,16.0,32.0,26.0,91.0,74.0,84.0,687.0
2015,5312,55.0,64.0,213.0,20.0,40.0,38.0,106.0,110.0,68.0,714.0
2016,5312,65.0,60.0,203.0,12.0,37.0,19.0,101.0,71.0,61.0,629.0
2017,5312,57.0,46.0,228.0,16.0,30.0,28.0,118.0,89.0,58.0,670.0
2018,5312,76.0,55.0,294.0,12.0,28.0,32.0,124.0,113.0,89.0,823.0
2019,5312,84.0,58.0,254.0,28.0,44.0,33.0,149.0,84.0,74.0,808.0
2020,5312,95.0,77.0,308.0,24.0,44.0,46.0,178.0,100.0,93.0,965.0
2021,5312,110.0,58.0,333.0,31.0,57.0,56.0,177.0,108.0,131.0,1061.0
2022,5312,160.0,88.0,265.0,33.0,40.0,83.0,184.0,101.0,160.0,1114.0
2023,5312,205.0,79.0,295.0,35.0,53.0,52.0,241.0,100.0,150.0,1210.0
2024,5312,262.0,118.0,322.0,40.0,60.0,53.0,242.0,111.0,169.0,1377.0
2025,5312,230.0,99.0,312.0,39.0,47.0,69.0,271.0,101.0,139.0,1307.0
2012,5313,154.0,288.0,550.0,54.0,68.0,69.0,313.0,299.0,262.0,2057.0
2013,5313,151.0,255.0,621.0,60.0,80.0,69.0,295.0,307.0,254.0,2092.0
2014,5313,169.0,245.0,607.0,64.0,77.0,75.0,337.0,319.0,291.0,2184.0
2015,5313,151.0,210.0,638.0,52.0,121.0,79.0,351.0,313.0,253.0,2168.0
2016,5313,168.0,270.0,612.0,53.0,74.0,88.0,361.0,306.0,221.0,2153.0
2017,5313,175.0,254.0,633.0,60.0,96.0,105.0,392.0,329.0,238.0,2282.0
2018,5313,167.0,260.0,676.0,74.0,88.0,142.0,405.0,307.0,308.0,2427.0
2019,5313,223.0,293.0,690.0,103.0,103.0,164.0,495.0,362.0,365.0,2798.0
2020,5313,204.0,263.0,707.0,97.0,110.0,196.0,504.0,370.0,309.0,2760.0
2021,5313,282.0,310.0,934.0,108.0,161.0,222.0,659.0,427.0,417.0,3520.0
2022,5313,347.0,297.0,794.0,147.0,115.0,183.0,714.0,423.0,499.0,3519.0
2023,5313,339.0,303.0,755.0,140.0,129.0,205.0,721.0,413.0,496.0,3501.0
2024,5313,435.0,348.0,887.0,188.0,151.0,257.0,803.0,433.0,511.0,4013.0
2025,5313,406.0,385.0,911.0,156.0,139.0,262.0,935.0,402.0,477.0,4073.0
2012,5314,41.0,55.0,106.0,14.0,6.0,11.0,45.0,55.0,58.0,391.0
2013,5314,27.0,46.0,94.0,11.0,5.0,13.0,71.0,64.0,41.0,372.0
2014,5314,25.0,45.0,90.0,8.0,15.0,9.0,52.0,66.0,48.0,358.0
2015,5314,27.0,43.0,90.0,11.0,18.0,11.0,48.0,48.0,39.0,335.0
2016,5314,30.0,48.0,112.0,6.0,17.0,20.0,67.0,68.0,50.0,418.0
2017,5314,34.0,44.0,130.0,8.0,12.0,13.0,60.0,50.0,54.0,405.0
2018,5314,42.0,32.0,99.0,13.0,13.0,18.0,80.0,58.0,67.0,422.0
2019,5314,46.0,56.0,132.0,15.0,11.0,32.0,85.0,69.0,72.0,518.0
2020,5314,40.0,36.0,140.0,13.0,13.0,25.0,92.0,60.0,48.0,467.0
2021,5314,58.0,58.0,128.0,29.0,16.0,38.0,131.0,65.0,82.0,605.0
2022,5314,80.0,54.0,149.0,20.0,17.0,40.0,130.0,65.0,103.0,658.0
2023,5314,93.0,68.0,133.0,17.0,22.0,26.0,137.0,80.0,109.0,685.0
2024,5314,133.0,59.0,134.0,26.0,23.0,37.0,171.0,86.0,90.0,759.0
2025,5314,122.0,50.0,177.0,28.0,25.0,51.0,170.0,80.0,106.0,809.0
2012,5315,330.0,616.0,1173.0,317.0,291.0,239.0,1242.0,818.0,634.0,5660.0
2013,5315,323.0,519.0,1378.0,312.0,381.0,186.0,1117.0,845.0,625.0,5686.0
2014,5315,320.0,540.0,1312.0,351.0,344.0,191.0,1242.0,821.0,717.0,5838.0
2015,5315,304.0,424.0,1265.0,315.0,393.0,217.0,1199.0,827.0,596.0,5540.0
2016,5315,296.0,472.0,1531.0,337.0,377.0,252.0,1271.0,956.0,611.0,6103.0
2017,5315,319.0,526.0,1702.0,381.0,440.0,306.0,1504.0,985.0,643.0,6806.0
2018,5315,311.0,566.0,2221.0,416.0,417.0,340.0,1633.0,1012.0,815.0,7731.0
2019,5315,447.0,636.0,2264.0,535.0,486.0,400.0,1981.0,1144.0,920.0,8813.0
2020,5315,475.0,591.0,2587.0,523.0,492.0,436.0,2024.0,1014.0,847.0,8989.0
2021,5315,596.0,780.0,3000.0,680.0,628.0,522.0,2537.0,1234.0,1185.0,11162.0
2022,5315,639.0,858.0,2412.0,761.0,576.0,566.0,2845.0,1334.0,1438.0,11429.0
2023,5315,708.0,785.0,2414.0,842.0,616.0,439.0,2728.0,1227.0,1308.0,11067.0
2024,5315,960.0,801.0,2705.0,859.0,587.0,537.0,2904.0,1427.0,1444.0,12224.0
2025,5315,933.0,772.0,3133.0,966.0,476.0,617.0,3265.0,1504.0,1429.0,13095.0
2012,5316,68.0,219.0,383.0,51.0,54.0,42.0,217.0,154.0,149.0,1337.0
2013,5316,77.0,188.0,412.0,35.0,63.0,48.0,180.0,160.0,120.0,1283.0
2014,5316,77.0,233.0,386.0,35.0,74.0,31.0,190.0,142.0,135.0,1303.0
2015,5316,68.0,174.0,394.0,29.0,91.0,41.0,203.0,159.0,132.0,1291.0
2016,5316,80.0,215.0,435.0,41.0,73.0,45.0,187.0,162.0,118.0,1356.0
2017,5316,93.0,201.0,430.0,31.0,88.0,51.0,284.0,154.0,133.0,1465.0
2018,5316,91.0,225.0,436.0,55.0,70.0,40.0,292.0,168.0,161.0,1538.0
2019,5316,112.0,273.0,510.0,56.0,65.0,64.0,302.0,166.0,208.0,1756.0
2020,5316,112.0,212.0,547.0,43.0,66.0,57.0,301.0,181.0,186.0,1705.0
2021,5316,161.0,320.0,690.0,73.0,86.0,104.0,398.0,202.0,268.0,2302.0
2022,5316,190.0,333.0,587.0,80.0,127.0,170.0,472.0,202.0,282.0,2443.0
2023,5316,224.0,361.0,544.0,87.0,125.0,133.0,502.0,190.0,285.0,2451.0
2024,5316,289.0,374.0,643.0,95.0,126.0,161.0,610.0,210.0,321.0,2829.0
2025,5316,266.0,329.0,694.0,106.0,102.0,123.0,642.0,239.0,332.0,2833.0
2012,5317,86.0,134.0,323.0,32.0,49.0,54.0,228.0,136.0,120.0,1162.0
2013,5317,64.0,142.0,364.0,37.0,66.0,59.0,217.0,143.0,136.0,1228.0
2014,5317,72.0,119.0,348.0,38.0,82.0,36.0,212.0,165.0,131.0,1203.0
2015,5317,65.0,124.0,375.0,36.0,87.0,34.0,220.0,163.0,159.0,1263.0
2016,5317,85.0,110.0,395.0,47.0,99.0,47.0,246.0,158.0,166.0,1353.0
2017,5317,59.0,106.0,421.0,26.0,79.0,80.0,253.0,147.0,166.0,1337.0
2018,5317,75.0,125.0,408.0,53.0,106.0,66.0,305.0,171.0,169.0,1478.0
2019,5317,94.0,160.0,466.0,48.0,111.0,77.0,380.0,193.0,226.0,1755.0
2020,5317,102.0,154.0,510.0,63.0,95.0,95.0,445.0,183.0,184.0,1831.0
2021,5317,129.0,181.0,574.0,74.0,150.0,97.0,520.0,202.0,296.0,2223.0
2022,5317,172.0,168.0,581.0,91.0,143.0,124.0,542.0,225.0,287.0,2333.0
2023,5317,204.0,165.0,451.0,116.0,141.0,126.0,522.0,226.0,280.0,2231.0
2024,5317,218.0,195.0,513.0,110.0,143.0,157.0,616.0,217.0,330.0,2499.0
2025,5317,232.0,143.0,618.0,122.0,103.0,164.0,681.0,243.0,304.0,2610.0
2012,5318,127.0,255.0,476.0,83.0,58.0,88.0,356.0,237.0,253.0,1933.0
2013,5318,118.0,236.0,527.0,69.0,73.0,70.0,329.0,272.0,203.0,1897.0
2014,5318,111.0,223.0,537.0,60.0,84.0,92.0,356.0,297.0,227.0,1987.0
2015,5318,146.0,181.0,531.0,51.0,72.0,82.0,337.0,288.0,187.0,1875.0
2016,5318,120.0,194.0,590.0,64.0,95.0,88.0,406.0,287.0,197.0,2041.0
2017,5318,111.0,214.0,565.0,67.0,99.0,147.0,381.0,304.0,236.0,2124.0
2018,5318,141.0,196.0,580.0,92.0,108.0,141.0,501.0,299.0,272.0,2330.0
2019,5318,181.0,258.0,676.0,94.0,109.0,191.0,598.0,326.0,340.0,2773.0
2020,5318,207.0,240.0,648.0,88.0,111.0,225.0,555.0,315.0,264.0,2653.0
2021,5318,201.0,294.0,726.0,132.0,159.0,190.0,748.0,363.0,413.0,3226.0
2022,5318,281.0,354.0,609.0,152.0,162.0,218.0,807.0,362.0,432.0,3377.0
2023,5318,235.0,273.0,623.0,159.0,171.0,156.0,775.0,370.0,423.0,3185.0
2024,5318,362.0,269.0,772.0,170.0,171.0,216.0,894.0,381.0,420.0,3655.0
2025,5318,343.0,288.0,771.0,169.0,138.0,271.0,940.0,384.0,454.0,3758.0
2012,5319,49.0,58.0,177.0,15.0,25.0,26.0,75.0,71.0,49.0,545.0
2013,5319,76.0,54.0,163.0,16.0,44.0,26.0,76.0,58.0,61.0,574.0
2014,5319,44.0,51.0,142.0,24.0,46.0,21.0,84.0,66.0,63.0,541.0
2015,5319,45.0,45.0,183.0,18.0,55.0,20.0,89.0,81.0,54.0,590.0
2016,5319,52.0,46.0,169.0,12.0,57.0,25.0,77.0,67.0,48.0,553.0
2017,5319,43.0,42.0,163.0,25.0,47.0,21.0,97.0,74.0,68.0,580.0
2018,5319,55.0,47.0,209.0,23.0,50.0,37.0,112.0,69.0,58.0,660.0
2019,5319,58.0,52.0,222.0,33.0,54.0,58.0,153.0,75.0,105.0,810.0
2020,5319,91.0,55.0,271.0,35.0,67.0,39.0,161.0,69.0,90.0,878.0
2021,5319,84.0,80.0,273.0,41.0,61.0,56.0,172.0,94.0,126.0,987.0
2022,5319,109.0,79.0,235.0,51.0,62.0,58.0,174.0,103.0,119.0,990.0
2023,5319,137.0,71.0,219.0,39.0,73.0,50.0,225.0,110.0,120.0,1044.0
2024,5319,194.0,80.0,263.0,55.0,61.0,45.0,243.0,97.0,143.0,1181.0
2025,5319,155.0,70.0,314.0,59.0,39.0,63.0,291.0,122.0,131.0,1244.0
2012,7501,167.0,155.0,324.0,20.0,42.0,37.0,207.0,116.0,146.0,1214.0
2013,7501,121.0,159.0,404.0,27.0,38.0,31.0,184.0,132.0,133.0,1229.0
2014,7501,110.0,120.0,380.0,16.0,58.0,34.0,184.0,149.0,126.0,1177.0
2015,7501,86.0,101.0,360.0,21.0,37.0,41.0,175.0,165.0,96.0,1082.0
2016,7501,57.0,130.0,426.0,29.0,33.0,38.0,191.0,150.0,118.0,1172.0
2017,7501,91.0,117.0,436.0,33.0,65.0,40.0,221.0,154.0,132.0,1289.0
2018,7501,95.0,103.0,486.0,30.0,54.0,56.0,261.0,165.0,152.0,1402.0
2019,7501,140.0,139.0,501.0,27.0,94.0,69.0,305.0,154.0,185.0,1614.0
2020,7501,134.0,132.0,646.0,44.0,54.0,74.0,259.0,169.0,136.0,1648.0
2021,7501,193.0,192.0,664.0,48.0,84.0,113.0,377.0,194.0,209.0,2074.0
2022,7501,245.0,185.0,509.0,74.0,77.0,105.0,453.0,190.0,243.0,2081.0
2023,7501,257.0,174.0,529.0,67.0,76.0,86.0,424.0,205.0,254.0,2072.0
2024,7501,319.0,164.0,603.0,96.0,71.0,119.0,446.0,213.0,274.0,2305.0
2025,7501,317.0,177.0,629.0,81.0,67.0,109.0,533.0,230.0,267.0,2410.0
2012,7502,146.0,301.0,596.0,58.0,52.0,57.0,296.0,166.0,232.0,1904.0
2013,7502,206.0,309.0,584.0,47.0,71.0,55.0,299.0,187.0,255.0,2013.0
2014,7502,163.0,282.0,511.0,62.0,50.0,53.0,323.0,184.0,250.0,1878.0
2015,7502,149.0,191.0,576.0,43.0,56.0,74.0,294.0,179.0,194.0,1756.0
2016,7502,185.0,211.0,514.0,73.0,49.0,67.0,263.0,187.0,237.0,1786.0
2017,7502,171.0,216.0,602.0,76.0,76.0,63.0,341.0,234.0,228.0,2007.0
2018,7502,182.0,240.0,687.0,77.0,84.0,66.0,348.0,250.0,265.0,2199.0
2019,7502,228.0,231.0,773.0,89.0,83.0,74.0,438.0,273.0,321.0,2510.0
2020,7502,282.0,246.0,862.0,109.0,109.0,84.0,495.0,237.0,315.0,2739.0
2021,7502,291.0,291.0,952.0,130.0,120.0,151.0,538.0,286.0,403.0,3162.0
2022,7502,362.0,248.0,780.0,133.0,124.0,143.0,632.0,279.0,454.0,3155.0
2023,7502,384.0,279.0,832.0,158.0,95.0,174.0,636.0,248.0,434.0,3240.0
2024,7502,470.0,249.0,884.0,144.0,100.0,150.0,711.0,290.0,511.0,3509.0
2025,7502,489.0,278.0,878.0,209.0,99.0,171.0,758.0,291.0,497.0,3670.0
2012,7503,225.0,521.0,1057.0,154.0,106.0,204.0,827.0,660.0,472.0,4226.0
2013,7503,233.0,519.0,1033.0,141.0,135.0,178.0,769.0,604.0,450.0,4062.0
2014,7503,248.0,473.0,1035.0,129.0,127.0,222.0,803.0,712.0,452.0,4201.0
2015,7503,221.0,449.0,1023.0,132.0,144.0,233.0,883.0,763.0,469.0,4317.0
2016,7503,222.0,490.0,1191.0,137.0,147.0,249.0,872.0,679.0,453.0,4440.0
2017,7503,232.0,482.0,1175.0,122.0,176.0,329.0,1007.0,800.0,563.0,4886.0
2018,7503,253.0,561.0,1356.0,171.0,199.0,366.0,1159.0,825.0,623.0,5513.0
2019,7503,283.0,588.0,1582.0,211.0,218.0,426.0,1340.0,787.0,692.0,6127.0
2020,7503,345.0,579.0,1828.0,245.0,270.0,492.0,1402.0,795.0,672.0,6628.0
2021,7503,441.0,659.0,1972.0,287.0,315.0,560.0,1781.0,992.0,969.0,7976.0
2022,7503,491.0,655.0,1464.0,320.0,378.0,498.0,1955.0,973.0,1103.0,7837.0
2023,7503,461.0,719.0,1540.0,347.0,318.0,476.0,1872.0,947.0,1021.0,7701.0
2024,7503,555.0,546.0,1609.0,387.0,301.0,485.0,2056.0,930.0,994.0,7863.0
2025,7503,531.0,577.0,1795.0,445.0,262.0,494.0,2250.0,1027.0,997.0,8378.0
2012,7504,70.0,169.0,337.0,27.0,30.0,46.0,167.0,112.0,152.0,1110.0
2013,7504,72.0,182.0,337.0,17.0,23.0,50.0,160.0,104.0,119.0,1064.0
2014,7504,92.0,157.0,345.0,23.0,27.0,38.0,166.0,94.0,115.0,1057.0
2015,7504,94.0,137.0,355.0,17.0,25.0,40.0,171.0,119.0,109.0,1067.0
2016,7504,82.0,137.0,339.0,28.0,34.0,46.0,166.0,114.0,108.0,1054.0
2017,7504,74.0,134.0,401.0,18.0,40.0,55.0,201.0,126.0,129.0,1178.0
2018,7504,85.0,134.0,408.0,25.0,27.0,67.0,196.0,110.0,117.0,1169.0
2019,7504,131.0,182.0,444.0,41.0,41.0,90.0,268.0,130.0,161.0,1488.0
2020,7504,160.0,179.0,438.0,34.0,36.0,84.0,269.0,122.0,145.0,1467.0
2021,7504,192.0,163.0,441.0,53.0,42.0,97.0,359.0,175.0,204.0,1726.0
2022,7504,211.0,180.0,420.0,42.0,45.0,97.0,369.0,121.0,241.0,1726.0
2023,7504,233.0,175.0,413.0,48.0,42.0,109.0,417.0,157.0,214.0,1808.0
2024,7504,275.0,178.0,449.0,77.0,40.0,86.0,430.0,113.0,193.0,1841.0
2025,7504,286.0,193.0,519.0,56.0,36.0,96.0,465.0,124.0,236.0,2011.0
2012,7505,722.0,1873.0,3331.0,625.0,377.0,465.0,2647.0,1521.0,1445.0,13006.0
2013,7505,680.0,2044.0,3485.0,659.0,453.0,420.0,2801.0,1790.0,1479.0,13811.0
2014,7505,790.0,1959.0,3619.0,616.0,508.0,425.0,3038.0,1894.0,1525.0,14374.0
2015,7505,653.0,1763.0,3807.0,708.0,558.0,599.0,3152.0,1941.0,1483.0,14664.0
2016,7505,600.0,1746.0,4788.0,736.0,618.0,570.0,3477.0,2059.0,1511.0,16105.0
2017,7505,645.0,1946.0,5855.0,793.0,616.0,656.0,4021.0,2253.0,1736.0,18521.0
2018,7505,768.0,2139.0,7005.0,959.0,713.0,645.0,4777.0,2412.0,2055.0,21473.0
2019,7505,946.0,2432.0,6871.0,1095.0,816.0,673.0,5717.0,2396.0,2352.0,23298.0
2020,7505,938.0,2174.0,7262.0,1173.0,788.0,793.0,5285.0,2410.0,2257.0,23080.0
2021,7505,1287.0,2491.0,8482.0,1444.0,1100.0,1036.0,6357.0,2760.0,3039.0,27996.0
2022,7505,1380.0,2565.0,5877.0,1553.0,1138.0,1090.0,7294.0,3103.0,3507.0,27507.0
2023,7505,1289.0,2302.0,6200.0,1729.0,917.0,992.0,7145.0,2882.0,3124.0,26580.0
2024,7505,1457.0,2278.0,8745.0,1944.0,993.0,1301.0,7590.0,3033.0,3314.0,30655.0
2025,7505,1484.0,2051.0,9533.0,1856.0,826.0,1384.0,7957.0,2980.0,3365.0,31436.0
2012,7506,97.0,79.0,204.0,18.0,34.0,31.0,116.0,55.0,54.0,688.0
2013,7506,122.0,66.0,237.0,17.0,23.0,32.0,89.0,65.0,79.0,730.0
2014,7506,87.0,65.0,215.0,14.0,19.0,26.0,98.0,71.0,69.0,664.0
2015,7506,64.0,63.0,205.0,16.0,25.0,38.0,78.0,82.0,61.0,632.0
2016,7506,74.0,64.0,234.0,7.0,35.0,43.0,93.0,85.0,72.0,707.0
2017,7506,72.0,58.0,265.0,16.0,36.0,43.0,112.0,79.0,62.0,743.0
2018,7506,67.0,63.0,265.0,32.0,56.0,53.0,141.0,71.0,78.0,826.0
2019,7506,93.0,62.0,288.0,24.0,39.0,53.0,141.0,73.0,92.0,865.0
2020,7506,122.0,53.0,345.0,33.0,41.0,72.0,158.0,100.0,90.0,1014.0
2021,7506,185.0,72.0,361.0,24.0,67.0,75.0,170.0,95.0,134.0,1183.0
2022,7506,222.0,92.0,293.0,28.0,60.0,69.0,211.0,79.0,129.0,1183.0
2023,7506,214.0,102.0,270.0,35.0,45.0,56.0,211.0,79.0,145.0,1157.0
2024,7506,244.0,65.0,312.0,40.0,46.0,56.0,233.0,108.0,143.0,1247.0
2025,7506,276.0,84.0,273.0,50.0,32.0,74.0,247.0,78.0,147.0,1261.0
2012,7507,104.0,174.0,326.0,26.0,28.0,35.0,163.0,133.0,133.0,1122.0
2013,7507,110.0,168.0,318.0,28.0,23.0,26.0,156.0,121.0,125.0,1075.0
2014,7507,85.0,143.0,338.0,27.0,46.0,39.0,163.0,137.0,108.0,1086.0
2015,7507,123.0,129.0,306.0,17.0,35.0,38.0,175.0,142.0,105.0,1070.0
2016,7507,101.0,97.0,345.0,27.0,37.0,71.0,165.0,119.0,95.0,1057.0
2017,7507,88.0,153.0,375.0,21.0,31.0,82.0,183.0,132.0,116.0,1181.0
2018,7507,105.0,127.0,376.0,33.0,56.0,74.0,213.0,167.0,147.0,1298.0
2019,7507,128.0,172.0,502.0,34.0,45.0,63.0,253.0,160.0,166.0,1523.0
2020,7507,145.0,154.0,445.0,37.0,43.0,51.0,263.0,141.0,146.0,1425.0
2021,7507,183.0,183.0,641.0,58.0,71.0,62.0,319.0,173.0,182.0,1872.0
2022,7507,253.0,157.0,455.0,51.0,79.0,72.0,363.0,185.0,215.0,1830.0
2023,7507,212.0,161.0,471.0,71.0,54.0,78.0,358.0,181.0,210.0,1796.0
2024,7507,283.0,164.0,504.0,65.0,59.0,118.0,450.0,169.0,220.0,2032.0
2025,7507,266.0,167.0,534.0,74.0,67.0,109.0,501.0,186.0,240.0,2144.0
2012,7508,45.0,76.0,222.0,15.0,22.0,28.0,76.0,48.0,85.0,617.0
2013,7508,63.0,83.0,234.0,20.0,14.0,8.0,98.0,60.0,66.0,646.0
2014,7508,44.0,63.0,217.0,16.0,20.0,18.0,90.0,52.0,77.0,597.0
2015,7508,62.0,53.0,241.0,5.0,18.0,19.0,65.0,70.0,58.0,591.0
2016,7508,37.0,67.0,210.0,8.0,28.0,15.0,75.0,56.0,55.0,551.0
2017,7508,53.0,55.0,236.0,15.0,27.0,23.0,114.0,61.0,48.0,632.0
2018,7508,56.0,59.0,265.0,14.0,27.0,34.0,94.0,58.0,56.0,663.0
2019,7508,46.0,57.0,316.0,28.0,34.0,27.0,127.0,63.0,85.0,783.0
2020,7508,72.0,77.0,354.0,24.0,17.0,46.0,125.0,68.0,70.0,853.0
2021,7508,91.0,89.0,366.0,30.0,24.0,36.0,145.0,57.0,99.0,937.0
2022,7508,125.0,78.0,302.0,33.0,27.0,53.0,209.0,90.0,144.0,1061.0
2023,7508,141.0,73.0,277.0,28.0,37.0,44.0,210.0,84.0,123.0,1017.0
2024,7508,183.0,77.0,327.0,29.0,21.0,47.0,223.0,90.0,131.0,1128.0
2025,7508,165.0,73.0,353.0,45.0,24.0,35.0,235.0,78.0,141.0,1149.0
2012,7509,91.0,161.0,323.0,23.0,31.0,58.0,142.0,96.0,156.0,1081.0
2013,7509,101.0,135.0,373.0,28.0,35.0,57.0,151.0,103.0,107.0,1090.0
2014,7509,105.0,117.0,303.0,20.0,41.0,54.0,146.0,125.0,136.0,1047.0
2015,7509,88.0,106.0,343.0,19.0,40.0,49.0,133.0,110.0,108.0,996.0
2016,7509,109.0,78.0,334.0,13.0,44.0,49.0,137.0,93.0,110.0,967.0
2017,7509,97.0,88.0,370.0,15.0,58.0,54.0,157.0,90.0,99.0,1028.0
2018,7509,117.0,105.0,392.0,24.0,51.0,53.0,197.0,115.0,135.0,1189.0
2019,7509,119.0,115.0,396.0,29.0,77.0,70.0,222.0,159.0,133.0,1320.0
2020,7509,145.0,129.0,504.0,33.0,71.0,71.0,234.0,122.0,164.0,1473.0
2021,7509,204.0,136.0,515.0,45.0,90.0,80.0,272.0,147.0,177.0,1666.0
2022,7509,207.0,132.0,443.0,36.0,80.0,106.0,344.0,119.0,214.0,1681.0
2023,7509,264.0,138.0,504.0,48.0,78.0,84.0,326.0,136.0,213.0,1791.0
2024,7509,328.0,124.0,482.0,60.0,55.0,109.0,350.0,145.0,193.0,1846.0
2025,7509,304.0,137.0,566.0,62.0,61.0,91.0,405.0,144.0,236.0,2006.0
2012,7510,163.0,254.0,470.0,31.0,32.0,72.0,251.0,203.0,187.0,1663.0
2013,7510,144.0,250.0,449.0,42.0,35.0,73.0,243.0,173.0,175.0,1584.0
2014,7510,162.0,230.0,508.0,32.0,38.0,45.0,253.0,206.0,185.0,1659.0
2015,7510,119.0,203.0,477.0,30.0,38.0,52.0,252.0,225.0,145.0,1541.0
