target_year,ZE2020,node_idx,libze2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,fr_climat_affaires_t_minus_1,fr_climat_emploi_t_minus_1,fr_bdf_conj_services_climate_t_minus_1,fr_bdf_gstix_comp_t_minus_1
2016,5319,169,Vitré,,,,,,,,,,,,,,,,,,,,,,,5162.0,544.0,626.0,1289.0,82.0,368.0,561.0,687.0,629.0,376.0,0.0357142857142858,2133.0,27930.0,720174116.0,0.0037647058823528,25784.96655925528,0,1,1,1,492,553,56,590.0,541.0,574.0,-0.0627118644067796,0.022181146025878,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,5319,169,Vitré,,,,,,,,,,,,,,,,,,,,,,,5322.0,544.0,621.0,1337.0,91.0,398.0,582.0,709.0,657.0,383.0,0.030995738086013,2130.0,28314.0,743238178.0,-0.0014064697609,26249.847354665537,0,1,1,1,519,580,56,553.0,590.0,541.0,0.0488245931283906,-0.0169491525423728,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,5319,169,Vitré,2706.0,242.0,26.0,104.0,0.0,21.0,3.0,121.0,330.0,517.0,91.0,150.0,26.0,123.0,36.0,311.0,359.0,246.0,33691.0,0.1086163129319259,0.1910569105691057,,5398.0,560.0,614.0,1329.0,96.0,444.0,575.0,697.0,668.0,415.0,0.0142803457346862,2125.0,29004.0,775186754.0,-0.0023474178403756,26726.89125637843,1,1,1,1,602,660,56,580.0,553.0,590.0,0.1379310344827586,0.1934900542495479,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,5319,169,Vitré,2693.0,264.0,26.0,103.0,0.0,22.0,3.0,121.0,325.0,507.0,88.0,156.0,26.0,132.0,37.0,307.0,344.0,232.0,32160.0,0.1071042927511176,0.188265874489417,-0.0048041389504803,5634.0,569.0,610.0,1388.0,96.0,474.0,562.0,754.0,743.0,438.0,0.0437198962578733,2115.0,29547.0,803182035.0,-0.0047058823529412,27183.200832571834,1,1,1,1,739,810,56,660.0,580.0,553.0,0.2272727272727273,0.396551724137931,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,5319,169,Vitré,2798.0,282.0,30.0,109.0,0.0,21.0,3.0,131.0,342.0,512.0,98.0,166.0,26.0,131.0,36.0,325.0,349.0,237.0,34175.0,0.105879774228605,0.182987848463188,0.0389899740066839,5869.0,583.0,622.0,1421.0,117.0,534.0,583.0,823.0,735.0,451.0,0.041711040113596,2146.0,30124.0,836631641.0,0.0146572104018911,27772.926603372725,1,1,1,1,822,878,56,810.0,660.0,580.0,0.0839506172839505,0.3303030303030303,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,5319,169,Vitré,2825.0,309.0,23.0,107.0,0.0,20.0,3.0,129.0,344.0,514.0,107.0,165.0,33.0,134.0,41.0,322.0,344.0,230.0,34584.0,0.1054254522672096,0.1819469026548672,0.0096497498213008,6195.0,625.0,634.0,1472.0,139.0,571.0,593.0,903.0,792.0,466.0,0.0555460896234452,2131.0,29778.0,810336646.0,-0.0069897483690587,27212.594734367653,1,1,1,1,887,987,56,878.0,810.0,660.0,0.1241457858769932,0.2185185185185185,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,5319,169,Vitré,2943.0,328.0,27.0,105.0,0.0,21.0,2.0,130.0,357.0,542.0,106.0,172.0,38.0,148.0,47.0,345.0,345.0,230.0,35822.0,0.1056687089818108,0.1841658171933401,0.0417699115044247,6610.0,669.0,685.0,1506.0,164.0,615.0,616.0,988.0,819.0,548.0,0.0669895076674738,2211.0,30873.0,877224001.0,0.0375410605349602,28413.953972726977,1,1,1,1,891,990,56,987.0,878.0,810.0,0.0030395136778116,0.1275626423690206,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,5319,169,Vitré,3042.0,382.0,27.0,109.0,0.0,21.0,2.0,130.0,366.0,550.0,113.0,178.0,38.0,148.0,48.0,351.0,346.0,233.0,36145.0,0.1058645973681628,0.1808021038790269,0.0336391437308869,6956.0,685.0,707.0,1540.0,180.0,651.0,606.0,1063.0,906.0,618.0,0.0523449319213313,2262.0,31569.0,936167549.0,0.0230664857530529,29654.64693211695,1,1,1,1,930,1044,56,990.0,987.0,878.0,0.0545454545454544,0.0577507598784194,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,5319,169,Vitré,3097.0,417.0,31.0,113.0,0.0,20.0,2.0,135.0,364.0,543.0,110.0,187.0,34.0,145.0,51.0,362.0,346.0,237.0,36556.0,0.1055499770680199,0.1753309654504359,0.0180802103879027,6963.0,701.0,712.0,1564.0,199.0,684.0,404.0,1166.0,892.0,641.0,0.0010063254744105,2282.0,31812.0,993364809.0,0.0088417329796639,31226.1036401358,1,1,1,1,1057,1181,56,1044.0,990.0,987.0,0.1312260536398468,0.1929292929292929,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,5319,169,Vitré,3118.0,440.0,29.0,114.0,0.0,18.0,2.0,125.0,357.0,548.0,109.0,196.0,33.0,142.0,50.0,371.0,353.0,231.0,36745.0,0.1070574096238563,0.1757536882617062,0.0067807555699063,,,,,,,,,,,,2280.0,31798.0,1021199254.0,-0.0008764241893076,32115.20391219573,1,0,1,1,1084,1244,56,1181.0,1044.0,990.0,0.0533446232006773,0.1915708812260537,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124.0,35068.0,808004363.0,0.0043838285435946,23041.07342876697,0,0,1,1,1009,1214,99,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097.0,34874.0,821149915.0,-0.0065470417070805,23546.192435625395,0,0,1,1,1086,1229,99,1214.0,,,0.0123558484349257,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079.0,34861.0,831959868.0,-0.0043934586282645,23865.06032529188,0,0,1,1,1001,1177,99,1229.0,1214.0,,-0.0423108218063466,-0.0304777594728171,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,9665.0,793.0,1271.0,2851.0,145.0,417.0,740.0,1256.0,1365.0,827.0,,4103.0,35148.0,844235884.0,0.0058837950478058,24019.45726641629,0,1,1,1,951,1082,99,1177.0,1229.0,1214.0,-0.0807136788445199,-0.1196094385679413,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,9725.0,800.0,1220.0,2802.0,143.0,444.0,736.0,1322.0,1437.0,821.0,0.0062079668908432,4092.0,34867.0,850008210.0,-0.002680965147453,24378.58748960335,0,1,1,1,1037,1172,99,1082.0,1177.0,1229.0,0.0831792975970424,-0.0042480883602379,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7501,170,Agen,,,,,,,,,,,,,,,,,,,,,,,9807.0,783.0,1230.0,2822.0,142.0,424.0,733.0,1340.0,1474.0,859.0,0.0084318766066837,3969.0,34897.0,859941302.0,-0.0300586510263929,24642.27016648996,0,1,1,1,1112,1289,99,1172.0,1082.0,1177.0,0.0998293515358361,0.1913123844731978,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7501,170,Agen,5096.0,357.0,51.0,130.0,0.0,21.0,7.0,175.0,460.0,1134.0,149.0,354.0,57.0,197.0,114.0,617.0,759.0,514.0,52512.0,0.1193396827998195,0.2225274725274725,,9975.0,807.0,1229.0,2840.0,143.0,476.0,729.0,1410.0,1476.0,865.0,0.0171306209850106,3962.0,35102.0,880561631.0,-0.0017636684303351,25085.79656429833,1,1,1,1,1237,1402,99,1289.0,1172.0,1082.0,0.0876648564778899,0.1962457337883958,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7501,170,Agen,5056.0,353.0,53.0,131.0,0.0,22.0,8.0,168.0,466.0,1119.0,143.0,364.0,56.0,219.0,105.0,600.0,763.0,486.0,52409.0,0.1187686831537414,0.2213212025316455,-0.0078492935635793,10374.0,851.0,1248.0,2920.0,153.0,513.0,744.0,1504.0,1516.0,925.0,0.04,3939.0,35424.0,909153895.0,-0.0058051489146895,25664.913476738933,1,1,1,1,1464,1614,99,1402.0,1289.0,1172.0,0.151212553495007,0.2521334367726919,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7501,170,Agen,5198.0,421.0,55.0,131.0,0.0,22.0,9.0,166.0,478.0,1135.0,160.0,371.0,59.0,225.0,102.0,610.0,762.0,492.0,52727.0,0.1171320961194859,0.2183532127741439,0.0280854430379746,10812.0,880.0,1259.0,3017.0,158.0,586.0,747.0,1625.0,1564.0,976.0,0.042220936957779,3914.0,36024.0,947853356.0,-0.0063467885250063,26311.71874306018,1,1,1,1,1536,1648,99,1614.0,1402.0,1289.0,0.0210656753407683,0.1754636233951498,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7501,170,Agen,5226.0,430.0,56.0,128.0,0.0,22.0,9.0,166.0,477.0,1134.0,154.0,372.0,57.0,230.0,104.0,631.0,758.0,498.0,53281.0,0.1170155287913226,0.2169919632606199,0.0053866871873797,11131.0,926.0,1251.0,3092.0,179.0,621.0,763.0,1697.0,1614.0,988.0,0.0295042545320014,3909.0,35634.0,890840592.0,-0.0012774655084312,24999.73598248864,1,1,1,1,1833,2074,99,1648.0,1614.0,1402.0,0.258495145631068,0.285006195786865,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7501,170,Agen,5392.0,455.0,55.0,120.0,0.0,23.0,9.0,166.0,511.0,1181.0,167.0,395.0,67.0,242.0,109.0,642.0,758.0,492.0,54859.0,0.1168114896010354,0.2190281899109792,0.0317642556448527,12011.0,972.0,1334.0,3264.0,197.0,654.0,815.0,1925.0,1728.0,1122.0,0.0790584853112927,4049.0,37090.0,972116597.0,0.0358147863903812,26209.668293340525,1,1,1,1,1832,2081,99,2074.0,1648.0,1614.0,0.0033751205400192,0.262742718446602,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7501,170,Agen,5448.0,450.0,57.0,125.0,0.0,23.0,9.0,170.0,528.0,1184.0,160.0,392.0,71.0,239.0,118.0,661.0,764.0,497.0,55169.0,0.1163887487304883,0.2173274596182085,0.0103857566765579,12472.0,1042.0,1365.0,3258.0,218.0,714.0,849.0,2057.0,1756.0,1213.0,0.0383814836399967,4161.0,38201.0,1047056531.0,0.027661150901457,27409.13931572472,1,1,1,1,1807,2072,99,2081.0,2074.0,1648.0,-0.0043248438250841,-0.0009643201542912,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7501,170,Agen,5490.0,431.0,57.0,123.0,0.0,22.0,9.0,165.0,531.0,1194.0,160.0,413.0,70.0,246.0,125.0,681.0,773.0,490.0,56645.0,0.1167257573797034,0.2174863387978142,0.0077092511013214,12648.0,1071.0,1395.0,3237.0,256.0,766.0,619.0,2251.0,1809.0,1244.0,0.0141116100064144,4146.0,38449.0,1106106115.0,-0.003604902667628,28768.13740279331,1,1,1,1,1920,2305,99,2072.0,2081.0,2074.0,0.1124517374517375,0.1076405574243153,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7501,170,Agen,5516.0,415.0,62.0,124.0,0.0,22.0,9.0,154.0,542.0,1213.0,167.0,395.0,65.0,251.0,120.0,694.0,781.0,502.0,56022.0,0.1179901989912922,0.2199057287889775,0.004735883424408,,,,,,,,,,,,4154.0,38688.0,1146678008.0,0.0019295706705257,29639.11311000827,1,0,1,1,2030,2410,99,2305.0,2072.0,2081.0,0.0455531453362256,0.1631274131274132,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050.0,56952.0,1330473617.0,0.0061533344420421,23361.31508990027,0,0,1,1,1670,1904,229,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982.0,56345.0,1344542107.0,-0.0112396694214875,23862.669393912503,0,0,1,1,1784,2013,229,1904.0,,,0.0572478991596638,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5938.0,56471.0,1366934204.0,-0.007355399531929,24205.95002744772,0,0,1,1,1729,1878,229,2013.0,1904.0,,-0.0670640834575261,-0.0136554621848739,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,14780.0,1252.0,2192.0,4161.0,296.0,617.0,1105.0,1809.0,1883.0,1465.0,,5872.0,55858.0,1370359107.0,-0.0111148534860222,24532.90678148161,0,1,1,1,1559,1756,229,1878.0,2013.0,1904.0,-0.0649627263045793,-0.1276701440635866,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,14918.0,1303.0,2144.0,4229.0,286.0,656.0,1056.0,1838.0,1931.0,1475.0,0.0093369418132611,5799.0,55346.0,1375907954.0,-0.0124318801089918,24860.11552777075,0,1,1,1,1522,1786,229,1756.0,1878.0,2013.0,0.0170842824601367,-0.0489882854100106,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7502,171,Angoulême,,,,,,,,,,,,,,,,,,,,,,,14921.0,1314.0,2106.0,4153.0,297.0,664.0,1057.0,1861.0,1975.0,1494.0,0.0002010993430754,5667.0,54989.0,1395141563.0,-0.0227625452664252,25371.28449326229,0,1,1,1,1759,2007,229,1786.0,1756.0,1878.0,0.1237402015677491,0.1429384965831435,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7502,171,Angoulême,7462.0,697.0,74.0,186.0,0.0,46.0,7.0,300.0,870.0,1458.0,168.0,416.0,125.0,326.0,105.0,703.0,1280.0,701.0,77653.0,0.115997817872683,0.1953899758777807,,15021.0,1322.0,2091.0,4082.0,333.0,713.0,1043.0,1890.0,2039.0,1508.0,0.0067019636753569,5620.0,55584.0,1439998828.0,-0.0082936297864831,25906.71466609096,1,1,1,1,1910,2199,229,2007.0,1786.0,1756.0,0.0956651718983556,0.2312430011198207,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7502,171,Angoulême,7507.0,700.0,72.0,191.0,0.0,46.0,8.0,301.0,863.0,1454.0,174.0,444.0,129.0,348.0,107.0,724.0,1268.0,678.0,77418.0,0.1144816855717754,0.193685893166378,0.0060305548110426,15689.0,1361.0,2145.0,4177.0,365.0,759.0,1041.0,2051.0,2199.0,1591.0,0.0444710738299714,5633.0,56184.0,1478455699.0,0.0023131672597864,26314.53258934928,1,1,1,1,2244,2510,229,2199.0,2007.0,1786.0,0.1414279217826284,0.2506228201295466,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7502,171,Angoulême,7696.0,745.0,73.0,193.0,0.0,45.0,8.0,305.0,895.0,1472.0,171.0,467.0,124.0,354.0,121.0,752.0,1259.0,712.0,78789.0,0.1134711757275426,0.1912681912681912,0.0251765019315306,16263.0,1409.0,2152.0,4261.0,380.0,811.0,1069.0,2209.0,2256.0,1716.0,0.0365861431576264,5613.0,56718.0,1510379943.0,-0.0035505059470974,26629.64037871575,1,1,1,1,2417,2739,229,2510.0,2199.0,2007.0,0.0912350597609561,0.2455661664392905,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7502,171,Angoulême,7741.0,762.0,73.0,192.0,0.0,47.0,8.0,308.0,932.0,1459.0,168.0,477.0,136.0,343.0,117.0,768.0,1254.0,697.0,78821.0,0.1129951078450055,0.1884769409636997,0.0058471933471933,16668.0,1426.0,2162.0,4318.0,418.0,864.0,1056.0,2390.0,2274.0,1760.0,0.0249031543995572,5636.0,55839.0,1432558315.0,0.0040976305006235,25655.157058686586,1,1,1,1,2801,3162,229,2739.0,2510.0,2199.0,0.1544359255202629,0.2597609561752987,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7502,171,Angoulême,7934.0,775.0,69.0,192.0,0.0,46.0,8.0,306.0,982.0,1486.0,171.0,498.0,140.0,370.0,123.0,813.0,1256.0,699.0,80147.0,0.1125774595288874,0.187295185278548,0.0249321793049992,18050.0,1529.0,2313.0,4608.0,473.0,958.0,1112.0,2675.0,2407.0,1975.0,0.0829133669306454,5812.0,57555.0,1563053472.0,0.0312278211497516,27157.561845191554,1,1,1,1,2767,3155,229,3162.0,2739.0,2510.0,-0.0022137887413029,0.1518802482657903,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7502,171,Angoulême,8106.0,791.0,70.0,193.0,0.0,44.0,8.0,315.0,1002.0,1495.0,175.0,506.0,152.0,375.0,133.0,858.0,1273.0,716.0,80933.0,0.1117915232349752,0.1844312854675548,0.0216788505167633,19124.0,1626.0,2355.0,4692.0,536.0,1028.0,1159.0,2976.0,2539.0,2213.0,0.0595013850415513,5942.0,59119.0,1669060613.0,0.0223675154852029,28232.21998004026,1,1,1,1,2874,3240,229,3155.0,3162.0,2739.0,0.0269413629160062,0.0246679316888045,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7502,171,Angoulême,8168.0,821.0,69.0,191.0,0.0,44.0,6.0,312.0,997.0,1507.0,170.0,503.0,157.0,369.0,129.0,879.0,1271.0,743.0,81565.0,0.1121038864549648,0.1845004897159647,0.0076486553170491,19204.0,1674.0,2380.0,4722.0,562.0,1080.0,844.0,3138.0,2552.0,2252.0,0.0041832252666806,5910.0,59287.0,1755636277.0,-0.005385392123864,29612.499822895406,1,1,1,1,2985,3509,229,3240.0,3155.0,3162.0,0.0830246913580246,0.112202852614897,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7502,171,Angoulême,8106.0,812.0,72.0,187.0,0.0,45.0,7.0,312.0,951.0,1501.0,163.0,512.0,160.0,382.0,123.0,874.0,1256.0,749.0,81618.0,0.1116177828572792,0.1851714779175919,-0.0075905974534769,,,,,,,,,,,,5862.0,58614.0,1784448765.0,-0.0081218274111675,30444.070785136657,1,0,1,1,3131,3670,229,3509.0,3240.0,3155.0,0.0458820176688514,0.1327160493827159,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11887.0,86524.0,2069841024.0,0.0087406653088935,23922.16060283852,0,0,1,1,3773,4226,111,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11983.0,86254.0,2112056465.0,0.0080760494658029,24486.475583741045,0,0,1,1,3842,4062,111,4226.0,,,-0.0388073828679602,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12023.0,86419.0,2145503005.0,0.0033380622548611,24826.75111954547,0,0,1,1,3923,4201,111,4062.0,4226.0,,0.0342195962580009,-0.0059157595835305,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,31922.0,1882.0,3967.0,8705.0,676.0,1116.0,2676.0,4893.0,5337.0,2670.0,,12062.0,86884.0,2185376041.0,0.0032437827497295,25152.80190829152,0,1,1,1,3961,4317,111,4201.0,4062.0,4226.0,0.0276124732206617,0.0627769571639587,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,33001.0,1961.0,3961.0,8829.0,742.0,1190.0,2719.0,5160.0,5695.0,2744.0,0.0338011402794311,12123.0,88200.0,2242728309.0,0.0050572044437076,25427.758605442177,0,1,1,1,4068,4440,111,4317.0,4201.0,4062.0,0.0284920083391244,0.0568912163770531,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7503,172,Bayonne,,,,,,,,,,,,,,,,,,,,,,,34282.0,1994.0,4085.0,9064.0,759.0,1253.0,2831.0,5507.0,5910.0,2879.0,0.0388170055452865,12088.0,90315.0,2324749625.0,-0.0028870741565618,25740.45977966008,0,1,1,1,4396,4886,111,4440.0,4317.0,4201.0,0.1004504504504504,0.1318044938614779,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7503,172,Bayonne,14545.0,294.0,87.0,398.0,0.0,46.0,18.0,418.0,1448.0,3232.0,333.0,1805.0,245.0,627.0,513.0,2144.0,1676.0,1261.0,114597.0,0.1231496377867858,0.2222069439669989,,35530.0,2066.0,4148.0,9135.0,794.0,1408.0,2943.0,5761.0,6234.0,3041.0,0.0364039437605741,12281.0,92816.0,2429636240.0,0.0159662475181998,26176.911739355284,1,1,1,1,4903,5513,111,4886.0,4440.0,4317.0,0.1283258288988948,0.2416666666666667,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7503,172,Bayonne,14752.0,316.0,75.0,412.0,0.0,44.0,20.0,404.0,1476.0,3278.0,338.0,1859.0,260.0,669.0,545.0,2141.0,1643.0,1272.0,115414.0,0.122452338165993,0.2222071583514099,0.0142316947404605,38385.0,2170.0,4383.0,9570.0,882.0,1549.0,3135.0,6448.0,6870.0,3378.0,0.0803546298902335,12498.0,94802.0,2523820537.0,0.0176695708818499,26622.01785827304,1,1,1,1,5582,6127,111,5513.0,4886.0,4440.0,0.1113731180845274,0.2539909946786738,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7503,172,Bayonne,15197.0,349.0,73.0,411.0,0.0,44.0,21.0,403.0,1505.0,3391.0,343.0,1926.0,261.0,684.0,609.0,2229.0,1685.0,1263.0,118091.0,0.1228045345754521,0.2231361452918339,0.0301654013015184,40613.0,2279.0,4515.0,9955.0,956.0,1718.0,3309.0,7057.0,7198.0,3626.0,0.0580435065780904,12657.0,96872.0,2607743323.0,0.012722035525684,26919.4743888843,1,1,1,1,5965,6628,111,6127.0,5513.0,4886.0,0.0817692182144604,0.2022492290948667,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7503,172,Bayonne,15320.0,357.0,71.0,429.0,0.0,45.0,24.0,398.0,1555.0,3369.0,331.0,1907.0,279.0,684.0,609.0,2307.0,1685.0,1270.0,119621.0,0.1222095896761175,0.2199086161879895,0.0080937027044811,42572.0,2376.0,4632.0,10138.0,1078.0,1868.0,3432.0,7692.0,7543.0,3813.0,0.0482357865708025,12732.0,96020.0,2419530408.0,0.0059255747807538,25198.19212664028,1,1,1,1,7146,7976,111,6628.0,6127.0,5513.0,0.2033796016898008,0.3017790109352047,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7503,172,Bayonne,15998.0,409.0,75.0,431.0,0.0,45.0,27.0,421.0,1645.0,3496.0,344.0,1993.0,299.0,701.0,642.0,2446.0,1712.0,1312.0,125361.0,0.1218478741271587,0.2185273159144893,0.0442558746736292,46715.0,2588.0,4955.0,10830.0,1284.0,2045.0,3723.0,8801.0,8172.0,4317.0,0.0973174856713332,13327.0,102024.0,2745065202.0,0.0467326421614828,26906.07310044696,1,1,1,1,6989,7837,111,7976.0,6628.0,6127.0,-0.0174272818455366,0.182407966203983,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7503,172,Bayonne,16532.0,419.0,88.0,445.0,0.0,48.0,27.0,432.0,1712.0,3507.0,342.0,2098.0,327.0,728.0,662.0,2581.0,1732.0,1384.0,127858.0,0.1206392192832921,0.2121340430679893,0.0333791723965495,49500.0,2755.0,5148.0,10881.0,1387.0,2351.0,3960.0,9649.0,8573.0,4796.0,0.0596168254308038,13847.0,106514.0,3032258266.0,0.0390185338035566,28468.166306776573,1,1,1,1,6774,7701,111,7837.0,7976.0,6628.0,-0.017353579175705,-0.0344784353059177,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7503,172,Bayonne,16777.0,451.0,88.0,466.0,0.0,47.0,28.0,431.0,1701.0,3525.0,340.0,2107.0,363.0,775.0,661.0,2636.0,1783.0,1375.0,129792.0,0.1196536992700857,0.2101090779042737,0.0148197435277037,50621.0,2843.0,5321.0,10917.0,1430.0,2570.0,3481.0,10243.0,8830.0,4986.0,0.0226464646464645,14000.0,107773.0,3211932498.0,0.0110493247634866,29802.756701585746,1,1,1,1,6562,7863,111,7701.0,7837.0,7976.0,0.0210362290611609,0.0033175960188847,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7503,172,Bayonne,16854.0,472.0,87.0,449.0,0.0,48.0,29.0,439.0,1664.0,3550.0,342.0,2128.0,369.0,777.0,629.0,2695.0,1800.0,1376.0,130908.0,0.1203154929479091,0.2106324908033701,0.0045896167371997,,,,,,,,,,,,13989.0,108386.0,3309957666.0,-0.0007857142857142,30538.6089162807,1,0,1,1,7082,8378,111,7863.0,7701.0,7837.0,0.0654966297850692,0.087910660953123,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7504,173,Bergerac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.0,20935.0,458837556.0,-0.0163934426229508,21917.24652495821,0,0,1,1,977,1110,153,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7504,173,Bergerac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033.0,20655.0,463580697.0,-0.0088235294117646,22443.99404502541,0,0,1,1,1021,1064,153,1110.0,,,-0.0414414414414414,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7504,173,Bergerac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.0,20335.0,464728288.0,-0.0118694362017803,22853.616326530613,0,0,1,1,976,1057,153,1064.0,1110.0,,-0.006578947368421,-0.0477477477477477,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
